date,open,high,low,close,volume,ma50,ma200
2026-01-22 11:20:00,5.13,5.13,5.12,5.13,791600,5.1798,5.189399999999999
2026-01-22 11:25:00,5.13,5.14,5.12,5.12,2095100,5.1784,5.18905
2026-01-22 11:30:00,5.12,5.13,5.12,5.13,886700,5.1772,5.1888
2026-01-22 13:05:00,5.13,5.14,5.12,5.14,1636100,5.1762,5.18855
2026-01-22 13:10:00,5.14,5.14,5.12,5.12,1304600,5.1748,5.188199999999999
2026-01-22 13:15:00,5.13,5.13,5.12,5.12,597900,5.1734,5.1879
2026-01-22 13:20:00,5.13,5.14,5.12,5.13,1077400,5.171800000000001,5.18765
2026-01-22 13:25:00,5.12,5.14,5.12,5.12,735100,5.170400000000001,5.1873000000000005
2026-01-22 13:30:00,5.13,5.13,5.12,5.12,454400,5.169,5.1869
2026-01-22 13:35:00,5.13,5.14,5.12,5.13,737000,5.1678,5.1865499999999995
